55,2016 AUDI,A6,2.0T Premium Plus Sedan 4D ,"4-Cyl, Turbo, 2.0 Liter",20 City / 29 Hwy,Blue,Black,"Auto, 8-Spd Tiptronic",4 Door Sedan,1,"$23,990"," 38,003 miles"
56,2015 MAZDA,MAZDA6,i Grand Touring Sedan 4D,"4-Cyl, SKYACTIV-G, 2.5L",28 City / 40 Hwy,Gray,Beige,"Auto, 6-Spd SKYACTIV Man",4 Door Sedan,1,"$14,590","90,297 miles"
57,2017 AUDI,A4,Ultra Premium Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",27 City / 37 Hwy,Black,Black,"Automatic, 7-Spd S Tronic Dual-Clutch",4 Door Sedan,2,"$22,990","23,794 miles"
58,2014 HONDA,ODYSSEY,EX Minivan 4D,"V6, I-VTEC, 3.5 Liter",19 City / 28 Hwy,Gray,Gray,"Automatic, 6-Spd",4 Door Minivan,2,"$18,990","42,519 miles"
59,2016 FORD,TAURUS,SEL Sedan 4D,"V6, 3.5 Liter",18 City / 27 Hwy,Black,Black,"Auto, 6-Spd W/SelShft",4 Door Sedan,1,"$15,590","50,802 miles"
60,2017 JEEP,WRANGLER UNLIMITED,Sahara Sport Utility 4D,"V6, 3.6 Liter",16 City / 21 Hwy,Silver,Black Interior Color,"Manual, 6-Spd",4 Door SUV,2,"$30,990","37,383 miles"
61,2016 AUDI,Q3,Premium Plus Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",20 City / 29 Hwy,White,Black,"Auto, 6-Spd W/Tiptronic",4 Door SUV,1,"$20,990","43,995 miles"
62,2013 TOYOTA,AVALON,XLE Touring Hybrid Sedan 4D,"4-Cyl, Hybrid, 2.5 Liter",40 City / 39 Hwy,Silver,Lt. Gray,"Automatic, CVT",4 Door Sedan,2,"$14,990","80,280 miles"
63,2017 BUICK,CASCADA,Sport Touring Convertible 2D ,"4-Cyl, Turbo, 1.6 Liter",20 City / 27 Hwy,Red,Black,"Automatic, 6-Spd W/Overdrive",2 Door Convertible,2,"$23,990"," 11,119 miles"
64,2019 JEEP,WRANGLER UNLIMITED,Sport SUV 4D,"V6, VVT, 3.6 Liter",18 City / 23 Hwy,Gray,Black,"Automatic, 8-Spd",4 Door SUV,1,"$34,990","30,236 miles"
65,2018 LINCOLN,MKC,Reserve Sport Utility 4D ,"4-Cyl, EcoBoost, 2.0T",19 City / 25 Hwy,White,Black,"Auto, 6-Spd SelectShift",4 Door SUV,1,"$24,990"," 33,233 miles"
66,2017 NISSAN,TITAN CREW CAB,SV Pickup 4D 5 1/2 ft,"V8, 5.6 Liter",15 City / 21 Hwy,Gray,Black,"Automatic, 7-Spd",4 Door Truck,1,"$27,990","78,382 miles"
67,2013 LEXUS,RX,RX 450h Sport Utility 4D,"V6, Hybrid, 3.5 Liter",30 City / 28 Hwy,Gray,Lt. Gray,"Automatic, CVT",4 Door SUV,2,"$21,990","73,962 miles"
68,2018 DODGE,CHARGER,SXT Sedan 4D,"V6, 3.6 Liter",19 City / 30 Hwy,Gray,Black Interior Color,"Auto, 8-Spd W/AutoStk",4 Door Sedan,1,"$19,990","67,046 miles"
69,2019 FORD,FLEX,SEL Sport Utility 4D ,"V6, 3.5 Liter",16 City / 23 Hwy,Silver,Black,"Automatic, 6-Spd W/SelectShift",4 Door SUV,1,"$22,990"," 24,542 miles"
70,2015 MERCEDES-BENZ,GLA-CLASS,GLA 250 4MATIC Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",24 City / 32 Hwy,Black,101a Imitation Leather - Black/Anthracite,"Auto, 7-Spd Dual-Clutch",4 Door SUV,1,"$19,990","75,138 miles"
71,2016 MAZDA,MX-5 MIATA,Grand Touring Convertible 2D ,"4-Cyl, 2.0 Liter",27 City / 34 Hwy,White,Black,"Manual, 6-Spd",2 Door Convertible,2,"$18,990"," 30,568 miles"
72,2017 BMW,X1,xDrive28i Sport Utility 4D ,"4-Cyl, Twin Turbo, 2.0L",22 City / 31 Hwy,Black,Black,"Auto, 8-Spd Sport",4 Door SUV,1,"$24,990"," 29,797 miles"
73,2019 JEEP,WRANGLER UNLIMITED,Sport SUV 4D,"V6, VVT, 3.6 Liter",18 City / 23 Hwy,White,Black Interior Color,"Automatic, 8-Spd",4 Door SUV,1,"$34,990","33,343 miles"
74,2018 NISSAN,MURANO,SV Sport Utility 4D ,"V6, 3.5 Liter",21 City / 28 Hwy,Gray,Graphite,"Automatic, Xtronic CVT",4 Door SUV,1,"$19,990"," 41,004 miles"
75,2016 CHEVROLET,MALIBU LIMITED,LT Sedan 4D,"4-Cyl, 2.5 Liter",25 City / 36 Hwy,Silver,Black,"Auto, 6-Spd W/OD & Man Md",4 Door Sedan,2,"$11,590","92,557 miles"
76,2016 INFINITI,Q50,3.0t Premium Sedan 4D,"V6, Twin Turbo, 3.0 Liter",19 City / 28 Hwy,Gray,Black,"Auto, 7-Spd W/Sport Mode",4 Door Sedan,2,"$21,990","37,670 miles"
77,2019 DODGE,CHARGER,GT Sedan 4D,"V6, 3.6 Liter",19 City / 30 Hwy,Gray,Black,"Automatic, 8-Spd W/AutoStick",4 Door Sedan,1,"$24,990","39,265 miles"
78,2013 PORSCHE,BOXSTER,Convertible 2D,"6-Cyl, 2.7 Liter",22 City / 32 Hwy,Blue,Brown,"Auto, 7-Spd W/PDK Manual",2 Door Convertible,2,"$32,990","55,857 miles"
79,2014 BUICK,LACROSSE,Leather Sedan 4D,"V6, 3.6 Liter",18 City / 28 Hwy,Beige,Ebony,"Auto, 6-Spd Shft Ctrl",4 Door Sedan,1,"$12,590","92,404 miles"
80,2018 KIA,NIRO,EX Wagon 4D,"4-Cyl, Hybrid, 1.6 Liter",51 City / 46 Hwy,Black,Gray,"Automatic, 6-Spd W/Dual-Clutch & Sportmatic",4 Door Wagon,2,"$16,990","63,678 miles"
81,2017 GMC,ACADIA,SLE-2 Sport Utility 4D ,"4-Cyl, 2.5 Liter",21 City / 25 Hwy,Black,Jet Black,"Automatic, 6-Spd",4 Door SUV,1,"$23,990"," 27,495 miles"
82,2016 AUDI,A6,3.0T Premium Plus Sedan 4D ,"V6, Supercharged, 3.0 Liter",20 City / 30 Hwy,Blue,Black,"Auto, 8-Spd Tiptronic",4 Door Sedan,1,"$24,990"," 43,881 miles"
83,2014 CHEVROLET,IMPALA,LT Sedan 4D,"V6, Flex Fuel, 3.6 Liter",19 City / 29 Hwy,Blue,Jet Black,"Automatic, 6-Spd",4 Door Sedan,1,"$14,590","85,930 miles"
84,2012 VOLKSWAGEN,PASSAT,2.5L SE Sedan 4D,"5-Cyl, PZEV, 2.5 Liter",22 City / 31 Hwy,Silver,Black,"Auto, 6-Spd Tiptronic",4 Door Sedan,2,"$11,590","70,297 miles"
85,2018 DODGE,DURANGO,SXT Sport Utility 4D ,"V6, 3.6 Liter",19 City / 26 Hwy,Black,Black Interior Color,"Automatic, 8-Spd",4 Door SUV,2,"$24,990"," 23,026 miles"
86,2019 CHEVROLET,SILVERADO 1500 DOUBLE CAB,Custom Pickup 4D 6 1/2 ft ,"V6, EcoTec3, 4.3 Liter",16 City / 21 Hwy,Gray,Black,"Automatic, 6-Spd HD W/Overdrive",4 Door Truck,2,"$31,990"," 15,358 miles"
87,2014 VOLKSWAGEN,JETTA SPORTWAGEN,2.0L TDI Sport Wagon 4D,"4-Cyl, Turbo Diesel, 2.0 Liter",29 City / 37 Hwy,Black,Beige,Auto 6-Spd DSG Tptrnc Spt,4 Door Wagon,2,"$14,990","32,950 miles"
88,2018 MAZDA,MAZDA6,Grand Touring Sedan 4D ,"4-Cyl, SKYACTIV-G, Turbo, 2.5L",23 City / 31 Hwy,White,Black,"Auto, 6-Spd Spt Manual",4 Door Sedan,2,"$19,990"," 24,744 miles"
89,2019 FORD,TAURUS,Limited Sedan 4D,"V6, 3.5 Liter",18 City / 26 Hwy,Black,Charcoal Black Leather Seat,"Automatic, 6-Spd W/SelectShift",4 Door Sedan,1,"$18,990","39,190 miles"
90,2019 LEXUS,NX,300 Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",22 City / 28 Hwy,Silver,Black,"Automatic, 6-Spd",4 Door SUV,2,"$32,990"," 16,245 miles"
91,2019 ACURA,TLX,3.5 w/Technology Pkg Sedan 4D ,"V6, I-VTEC, 3.5 Liter",20 City / 31 Hwy,Black,Black,"Automatic, 9-Spd W/SportShift",4 Door Sedan,2,"$27,590"," 34,662 miles"
92,2014 SUBARU,LEGACY,2.5i Limited Sedan 4D,"4-Cyl, 2.5 Liter",24 City / 32 Hwy,Silver,Tan,"Auto, CVT Manual Mode",4 Door Sedan,2,"$17,590","17,994 miles"
93,2017 KIA,RIO,LX Sedan 4D,"4-Cyl, 1.6 Liter",27 City / 36 Hwy,White,Black,"Automatic, 6-Spd",4 Door Sedan,1,"$11,590","66,068 miles"
94,2016 JEEP,PATRIOT,High Altitude Edition Sport Utility 4D,"4-Cyl, 2.4 Liter",21 City / 27 Hwy,Black,Black,"Auto, 6-Spd AutoStick",4 Door SUV,2,"$17,990","17,105 miles"
95,2017 INFINITI,Q50,2.0t Premium Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",22 City / 28 Hwy,Gray,Graphite,"Auto, 7-Spd W/Sport Mode",4 Door Sedan,2,"$21,990","20,832 miles"
96,2015 HONDA,FIT,EX Hatchback 4D,"4-Cyl, I-VTEC, 1.5 Liter",32 City / 38 Hwy,White,Black,"Auto, CVT G-Shft Ctrl",4 Door Hatchback,2,"$14,590","14,931 miles"
97,2017 TOYOTA,RAV4 HYBRID,Limited Sport Utility 4D,"4-Cyl, Hybrid, 2.5 Liter",34 City / 30 Hwy,Blue,Stratus Gray,"Automatic, CVT",4 Door SUV,2,"$24,990","48,931 miles"
98,2012 LEXUS,RX,RX 450h Sport Utility 4D,"V6, Hybrid, 3.5 Liter",30 City / 28 Hwy,Gray,Black,"Automatic, CVT",4 Door SUV,2,"$18,990","97,788 miles"
99,2009 TOYOTA,VENZA,Wagon 4D,"4-Cyl, 2.7 Liter",21 City / 29 Hwy,Brown,Tan,"Automatic, 6-Spd W/Overdrive",4 Door Wagon,2,"$10,990","91,210 miles"
